,step,n_step,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,trans_hidden,experiment_key,random_state_distrib_kl_div,random_uniform_distrib_kl_div,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div,e2e_loss
150,26,26,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,70478943ebcf4c4c88c3c43c7e6010fb,0.018962161615490913,0.45506998896598816,,,,,,,
151,27,27,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,70478943ebcf4c4c88c3c43c7e6010fb,0.019544463604688644,0.4341760277748108,,,,,,,
152,28,28,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,70478943ebcf4c4c88c3c43c7e6010fb,0.018478229641914368,0.41364923119544983,,,,,,,
153,29,29,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,70478943ebcf4c4c88c3c43c7e6010fb,0.015127329155802727,0.3960984945297241,,,,,,,
154,30,30,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,70478943ebcf4c4c88c3c43c7e6010fb,0.015116116032004356,0.3792126774787903,,,,,,,
155,0,0,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,,,,,,,,,
156,1,1,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.0016042664647102356,2.9631471633911133,,,,,,,
157,2,2,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.0023000938817858696,2.4012930393218994,,,,,,,
158,3,3,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.00978255458176136,2.060746192932129,,,,,,,
159,4,4,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.02454494871199131,1.8290282487869263,,,,,,,
160,5,5,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.03197589889168739,1.6458309888839722,,,,,,,
161,6,6,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.0310616884380579,1.502053141593933,,,,,,,
162,7,7,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.05271420627832413,1.3871979713439941,,,,,,,
163,8,8,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.060228753834962845,1.285766839981079,,,,,,,
164,9,9,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.04287513345479965,1.1958539485931396,,,,,,,
165,10,10,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.05423789098858833,1.1145355701446533,,,,,,,
166,11,11,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.019710227847099304,1.0433870553970337,,,,,,,
167,12,12,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.04970793053507805,0.9822044968605042,,,,,,,
168,13,13,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.050135690718889236,0.922993540763855,,,,,,,
169,14,14,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.028946533799171448,0.8737687468528748,,,,,,,
170,15,15,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.030343852937221527,0.8220321536064148,,,,,,,
171,16,16,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.04181898757815361,0.7757061719894409,,,,,,,
172,17,17,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.04104090854525566,0.7334802746772766,,,,,,,
173,18,18,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.03816957026720047,0.6925769448280334,,,,,,,
174,19,19,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.03978419676423073,0.6544463634490967,,,,,,,
175,20,20,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.03449682891368866,0.6217685341835022,,,,,,,
176,21,21,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.027155868709087372,0.5909252166748047,,,,,,,
177,22,22,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.028205789625644684,0.5586317777633667,,,,,,,
178,23,23,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.01610938459634781,0.5349504351615906,,,,,,,
179,24,24,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.05640783905982971,0.5081539750099182,,,,,,,
180,25,25,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.017520545050501823,0.4803164005279541,,,,,,,
181,26,26,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.018368197605013847,0.45506998896598816,,,,,,,
182,27,27,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.0338691771030426,0.4341760277748108,,,,,,,
183,28,28,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.012983755208551884,0.41364923119544983,,,,,,,
184,29,29,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.013249728828668594,0.3960984945297241,,,,,,,
185,30,30,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,d55354de2a904cfe90a5d226516dec9f,0.01246422715485096,0.3792126774787903,,,,,,,
186,0,0,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,,,,,,,,,
187,1,1,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,1.114478800445795E-5,2.9631471633911133,,,,,,,
188,2,2,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.0026928051374852657,2.4012930393218994,,,,,,,
189,3,3,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.0033692235592752695,2.060746192932129,,,,,,,
190,4,4,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.015304053202271461,1.8290282487869263,,,,,,,
191,5,5,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.010657601058483124,1.6458309888839722,,,,,,,
192,6,6,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.031057003885507584,1.502053141593933,,,,,,,
193,7,7,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.03977123647928238,1.3871979713439941,,,,,,,
194,8,8,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.023277634754776955,1.285766839981079,,,,,,,
195,9,9,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.01731107011437416,1.1958539485931396,,,,,,,
196,10,10,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.01896989531815052,1.1145355701446533,,,,,,,
197,11,11,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.02519921585917473,1.0433870553970337,,,,,,,
198,12,12,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.03427974879741669,0.9822044968605042,,,,,,,
199,13,13,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.02255738154053688,0.922993540763855,,,,,,,
200,14,14,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.0434475913643837,0.8737687468528748,,,,,,,
201,15,15,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.037379927933216095,0.8220321536064148,,,,,,,
202,16,16,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.028925830498337746,0.7757061719894409,,,,,,,
203,17,17,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.03782432898879051,0.7334802746772766,,,,,,,
204,18,18,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.012124994769692421,0.6925769448280334,,,,,,,
205,19,19,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.01085632760077715,0.6544463634490967,,,,,,,
206,20,20,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.015216726809740067,0.6217685341835022,,,,,,,
207,21,21,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.01650199294090271,0.5909252166748047,,,,,,,
208,22,22,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.026281364262104034,0.5586317777633667,,,,,,,
209,23,23,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.01542228925973177,0.5349504351615906,,,,,,,
210,24,24,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.01523483358323574,0.5081539750099182,,,,,,,
211,25,25,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.014709707349538803,0.4803164005279541,,,,,,,
212,26,26,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.011286143213510513,0.45506998896598816,,,,,,,
213,27,27,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.013458463363349438,0.4341760277748108,,,,,,,
214,28,28,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.01654919981956482,0.41364923119544983,,,,,,,
215,29,29,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.01567833498120308,0.3960984945297241,,,,,,,
216,30,30,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,947407cbb4694e9894c3674ac0285977,0.01368388719856739,0.3792126774787903,,,,,,,
217,0,0,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,,,,,,,,,
218,1,1,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,5.079954862594604E-4,2.9631471633911133,,,,,,,
219,2,2,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.0027967840433120728,2.4012930393218994,,,,,,,
220,3,3,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.0025138675700873137,2.060746192932129,,,,,,,
221,4,4,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.010968830436468124,1.8290282487869263,,,,,,,
222,5,5,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.013421284034848213,1.6458309888839722,,,,,,,
223,6,6,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.022879991680383682,1.502053141593933,,,,,,,
224,7,7,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.026987064629793167,1.3871979713439941,,,,,,,
225,8,8,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.02314302884042263,1.285766839981079,,,,,,,
226,9,9,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.07401008903980255,1.1958539485931396,,,,,,,
227,10,10,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.07177631556987762,1.1145355701446533,,,,,,,
228,11,11,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.03762204945087433,1.0433870553970337,,,,,,,
229,12,12,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.02392866089940071,0.9822044968605042,,,,,,,
230,13,13,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.03455141931772232,0.922993540763855,,,,,,,
231,14,14,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.03805439546704292,0.8737687468528748,,,,,,,
232,15,15,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.04014652594923973,0.8220321536064148,,,,,,,
233,16,16,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.05505811423063278,0.7757061719894409,,,,,,,
234,17,17,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.04653936251997948,0.7334802746772766,,,,,,,
235,18,18,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.05159389227628708,0.6925769448280334,,,,,,,
236,19,19,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.0370204895734787,0.6544463634490967,,,,,,,
237,20,20,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.034504517912864685,0.6217685341835022,,,,,,,
238,21,21,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.042989205569028854,0.5909252166748047,,,,,,,
239,22,22,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.017474627122282982,0.5586317777633667,,,,,,,
240,23,23,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.018316660076379776,0.5349504351615906,,,,,,,
241,24,24,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.020738517865538597,0.5081539750099182,,,,,,,
242,25,25,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.020470011979341507,0.4803164005279541,,,,,,,
243,26,26,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.01566680148243904,0.45506998896598816,,,,,,,
244,27,27,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.017685730010271072,0.4341760277748108,,,,,,,
245,28,28,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.024557393044233322,0.41364923119544983,,,,,,,
246,29,29,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.022021546959877014,0.3960984945297241,,,,,,,
247,30,30,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,abf35b1c4884499e8a03315ddecd2393,0.02318594790995121,0.3792126774787903,,,,,,,
248,0,0,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,,,,,,,,,
249,1,1,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.0010602502152323723,2.9631471633911133,,,,,,,
250,2,2,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.003115877043455839,2.4012930393218994,,,,,,,
251,3,3,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.004665555898100138,2.060746192932129,,,,,,,
252,4,4,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.027758989483118057,1.8290282487869263,,,,,,,
253,5,5,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.03623688220977783,1.6458309888839722,,,,,,,
254,6,6,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.04023513197898865,1.502053141593933,,,,,,,
255,7,7,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.040601447224617004,1.3871979713439941,,,,,,,
256,8,8,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.026631008833646774,1.285766839981079,,,,,,,
257,9,9,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.028961893171072006,1.1958539485931396,,,,,,,
258,10,10,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.04315076023340225,1.1145355701446533,,,,,,,
259,11,11,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.02353203482925892,1.0433870553970337,,,,,,,
260,12,12,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.024588579311966896,0.9822044968605042,,,,,,,
261,13,13,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.02615751326084137,0.922993540763855,,,,,,,
262,14,14,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.02416122704744339,0.8737687468528748,,,,,,,
263,15,15,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.017989560961723328,0.8220321536064148,,,,,,,
264,16,16,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.0246770940721035,0.7757061719894409,,,,,,,
265,17,17,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.015710528939962387,0.7334802746772766,,,,,,,
266,18,18,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.016059892252087593,0.6925769448280334,,,,,,,
267,19,19,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.021248962730169296,0.6544463634490967,,,,,,,
268,20,20,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.01214554626494646,0.6217685341835022,,,,,,,
269,21,21,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.016654491424560547,0.5909252166748047,,,,,,,
270,22,22,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.0184371005743742,0.5586317777633667,,,,,,,
271,23,23,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.01445330586284399,0.5349504351615906,,,,,,,
272,24,24,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.011667463928461075,0.5081539750099182,,,,,,,
273,25,25,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.015483568422496319,0.4803164005279541,,,,,,,
274,26,26,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.017979849129915237,0.45506998896598816,,,,,,,
275,27,27,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.016614696010947227,0.4341760277748108,,,,,,,
276,28,28,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.013774280436336994,0.41364923119544983,,,,,,,
277,29,29,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.014036961831152439,0.3960984945297241,,,,,,,
278,30,30,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,b2dbc3619c9941fa8ad9937bb7ef7f73,0.014589189551770687,0.3792126774787903,,,,,,,
279,0,0,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,,,,,,,,,
280,1,1,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.0010691829957067966,2.9631471633911133,,,,,,,
281,2,2,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.0024893328081816435,2.4012930393218994,,,,,,,
282,3,3,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.007439638953655958,2.060746192932129,,,,,,,
283,4,4,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.021517261862754822,1.8290282487869263,,,,,,,
284,5,5,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.02883337065577507,1.6458309888839722,,,,,,,
285,6,6,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.02880121022462845,1.502053141593933,,,,,,,
286,7,7,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.03373575955629349,1.3871979713439941,,,,,,,
287,8,8,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.035005319863557816,1.285766839981079,,,,,,,
288,9,9,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.031188838183879852,1.1958539485931396,,,,,,,
289,10,10,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.04590149223804474,1.1145355701446533,,,,,,,
290,11,11,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.04694710671901703,1.0433870553970337,,,,,,,
291,12,12,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.06324565410614014,0.9822044968605042,,,,,,,
292,13,13,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.05513176694512367,0.922993540763855,,,,,,,
293,14,14,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.034790392965078354,0.8737687468528748,,,,,,,
294,15,15,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.043854787945747375,0.8220321536064148,,,,,,,
295,16,16,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.03710784763097763,0.7757061719894409,,,,,,,
296,17,17,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.025052540004253387,0.7334802746772766,,,,,,,
297,18,18,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.0299798846244812,0.6925769448280334,,,,,,,
298,19,19,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.014748475514352322,0.6544463634490967,,,,,,,
299,20,20,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.024173010140657425,0.6217685341835022,,,,,,,
300,21,21,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.02815239317715168,0.5909252166748047,,,,,,,
301,22,22,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.031129583716392517,0.5586317777633667,,,,,,,
302,23,23,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.01345551572740078,0.5349504351615906,,,,,,,
303,24,24,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.013060399331152439,0.5081539750099182,,,,,,,
304,25,25,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.014722561463713646,0.4803164005279541,,,,,,,
305,26,26,ae,None,MiniGrid-Empty-6x6-v0-fullobs,8,64,64,64,0a3f89a1758f425b95d5d699a064e533,0.01459328830242157,0.45506998896598816,,,,,,,
