,step,n_step,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,experiment_key,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div
1235,26,26,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,a021cb745fa94bd08c61a472662a5cdc,2.528604745864868,0.015916822478175163,5.131689548492432,,,
1236,27,27,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,a021cb745fa94bd08c61a472662a5cdc,2.5068533420562744,0.015015020966529846,5.262822151184082,,,
1237,28,28,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,a021cb745fa94bd08c61a472662a5cdc,2.309619665145874,0.012370595708489418,5.36965274810791,,,
1238,29,29,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,a021cb745fa94bd08c61a472662a5cdc,2.247433662414551,0.006957567296922207,5.466979503631592,,,
1239,30,30,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,a021cb745fa94bd08c61a472662a5cdc,2.20686411857605,0.00873125996440649,5.54659366607666,,,
1240,0,0,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,,,,,,
1241,1,1,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,0.0930064469575882,-3.2975943753399406E-8,5.214484691619873,,,
1242,2,2,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,0.09029950201511383,9.948359489440918,4.824257850646973,,,
1243,3,3,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,0.1604461669921875,8.261832237243652,4.583188056945801,,,
1244,4,4,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.172860860824585,5.553465366363525,4.410275936126709,,,
1245,5,5,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.2399864196777344,4.675449848175049,4.25632381439209,,,
1246,6,6,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.2976034879684448,4.278069496154785,4.131308078765869,,,
1247,7,7,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.2273571491241455,3.839041233062744,4.022337913513184,,,
1248,8,8,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.379300594329834,2.996077537536621,3.902053117752075,,,
1249,9,9,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.3423157930374146,2.670072317123413,3.754103899002075,,,
1250,10,10,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.5238926410675049,2.382275342941284,3.607405662536621,,,
1251,11,11,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.5873582363128662,1.9763329029083252,3.5106945037841797,,,
1252,12,12,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.5770924091339111,1.7221128940582275,3.469259023666382,,,
1253,13,13,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.55630624294281,0.9794120192527771,3.475034475326538,,,
1254,14,14,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.524732232093811,0.6294719576835632,3.507413864135742,,,
1255,15,15,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.6016409397125244,0.5159118175506592,3.5181944370269775,,,
1256,16,16,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.4671130180358887,0.08368639647960663,3.542522430419922,,,
1257,17,17,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.5137470960617065,0.05937465280294418,3.6159842014312744,,,
1258,18,18,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.5026332139968872,0.04707779735326767,3.7291111946105957,,,
1259,19,19,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.470686435699463,0.0376061387360096,3.8727519512176514,,,
1260,20,20,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.4629936218261719,0.031317003071308136,4.055161476135254,,,
1261,21,21,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.4478404521942139,0.024281304329633713,4.248812198638916,,,
1262,22,22,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.3990119695663452,0.02477777563035488,4.444065570831299,,,
1263,23,23,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.369938611984253,0.01776871085166931,4.638254165649414,,,
1264,24,24,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.3454842567443848,0.018604129552841187,4.8197922706604,,,
1265,25,25,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.3217859268188477,0.015962541103363037,4.983548641204834,,,
1266,26,26,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.2976548671722412,0.015916822478175163,5.131689548492432,,,
1267,27,27,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.2791173458099365,0.015015020966529846,5.262822151184082,,,
1268,28,28,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.2422834634780884,0.012370595708489418,5.36965274810791,,,
1269,29,29,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.2178447246551514,0.006957567296922207,5.466979503631592,,,
1270,30,30,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5506e65a461d4234a2307b8382bae4d6,1.1744589805603027,0.00873125996440649,5.54659366607666,,,
1271,0,0,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,,,,,,
1272,1,1,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.00195884145796299,-3.2975943753399406E-8,5.214484691619873,,,
1273,2,2,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.001158095896244049,9.948359489440918,4.824257850646973,,,
1274,3,3,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.008680683560669422,8.261832237243652,4.583188056945801,,,
1275,4,4,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.12359000742435455,5.553465366363525,4.410275936126709,,,
1276,5,5,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.14824791252613068,4.675449848175049,4.25632381439209,,,
1277,6,6,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.19501657783985138,4.278069496154785,4.131308078765869,,,
1278,7,7,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.22097556293010712,3.839041233062744,4.022337913513184,,,
1279,8,8,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.2107251137495041,2.996077537536621,3.902053117752075,,,
1280,9,9,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.20739173889160156,2.670072317123413,3.754103899002075,,,
1281,10,10,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.2728137671947479,2.382275342941284,3.607405662536621,,,
1282,11,11,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.271847665309906,1.9763329029083252,3.5106945037841797,,,
1283,12,12,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.2563152313232422,1.7221128940582275,3.469259023666382,,,
1284,13,13,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.4136161208152771,0.9794120192527771,3.475034475326538,,,
1285,14,14,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.6265772581100464,0.6294719576835632,3.507413864135742,,,
1286,15,15,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.8323462009429932,0.5159118175506592,3.5181944370269775,,,
1287,16,16,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,0.9450367093086243,0.08368639647960663,3.542522430419922,,,
1288,17,17,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.0216124057769775,0.05937465280294418,3.6159842014312744,,,
1289,18,18,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.0764150619506836,0.04707779735326767,3.7291111946105957,,,
1290,19,19,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.138731837272644,0.0376061387360096,3.8727519512176514,,,
1291,20,20,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.1836642026901245,0.031317003071308136,4.055161476135254,,,
1292,21,21,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.3258700370788574,0.024281304329633713,4.248812198638916,,,
1293,22,22,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.2990037202835083,0.02477777563035488,4.444065570831299,,,
1294,23,23,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.325111746788025,0.01776871085166931,4.638254165649414,,,
1295,24,24,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.3390052318572998,0.018604129552841187,4.8197922706604,,,
1296,25,25,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.3379687070846558,0.015962541103363037,4.983548641204834,,,
1297,26,26,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.3285846710205078,0.015916822478175163,5.131689548492432,,,
1298,27,27,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.2903671264648438,0.015015020966529846,5.262822151184082,,,
1299,28,28,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.2555980682373047,0.012370595708489418,5.36965274810791,,,
1300,29,29,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.232465386390686,0.006957567296922207,5.466979503631592,,,
1301,30,30,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,7d698a513daf4800a6f8d4456f34572f,1.2156153917312622,0.00873125996440649,5.54659366607666,,,
1302,0,0,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,,,,,,
1303,1,1,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.0057762241922318935,-3.2975943753399406E-8,5.214484691619873,,,
1304,2,2,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.009391345083713531,9.948359489440918,4.824257850646973,,,
1305,3,3,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.061605654656887054,8.261832237243652,4.583188056945801,,,
1306,4,4,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.2899430990219116,5.553465366363525,4.410275936126709,,,
1307,5,5,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.4889569580554962,4.675449848175049,4.25632381439209,,,
1308,6,6,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.6331833600997925,4.278069496154785,4.131308078765869,,,
1309,7,7,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.7099567651748657,3.839041233062744,4.022337913513184,,,
1310,8,8,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.7764703631401062,2.996077537536621,3.902053117752075,,,
1311,9,9,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.7963100671768188,2.670072317123413,3.754103899002075,,,
1312,10,10,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.9359931349754333,2.382275342941284,3.607405662536621,,,
1313,11,11,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.989844560623169,1.9763329029083252,3.5106945037841797,,,
1314,12,12,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,0.9997189044952393,1.7221128940582275,3.469259023666382,,,
1315,13,13,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.0492292642593384,0.9794120192527771,3.475034475326538,,,
1316,14,14,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.2266886234283447,0.6294719576835632,3.507413864135742,,,
1317,15,15,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.2749805450439453,0.5159118175506592,3.5181944370269775,,,
1318,16,16,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.3295785188674927,0.08368639647960663,3.542522430419922,,,
1319,17,17,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.3680105209350586,0.05937465280294418,3.6159842014312744,,,
1320,18,18,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.3878722190856934,0.04707779735326767,3.7291111946105957,,,
1321,19,19,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.39241623878479,0.0376061387360096,3.8727519512176514,,,
1322,20,20,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.3792972564697266,0.031317003071308136,4.055161476135254,,,
1323,21,21,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.3618379831314087,0.024281304329633713,4.248812198638916,,,
1324,22,22,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.3522077798843384,0.02477777563035488,4.444065570831299,,,
1325,23,23,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.3190715312957764,0.01776871085166931,4.638254165649414,,,
1326,24,24,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.289451003074646,0.018604129552841187,4.8197922706604,,,
1327,25,25,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.2517130374908447,0.015962541103363037,4.983548641204834,,,
1328,26,26,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.2015517950057983,0.015916822478175163,5.131689548492432,,,
1329,27,27,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.1600773334503174,0.015015020966529846,5.262822151184082,,,
1330,28,28,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.1069397926330566,0.012370595708489418,5.36965274810791,,,
1331,29,29,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.0614193677902222,0.006957567296922207,5.466979503631592,,,
1332,30,30,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,3b3fbe64a710410d8b00067b056d2b78,1.0080225467681885,0.00873125996440649,5.54659366607666,,,
1333,0,0,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,,,,,,
1334,1,1,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.00828981027007103,-3.2975943753399406E-8,5.214484691619873,,,
1335,2,2,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.012827282771468163,9.948359489440918,4.824257850646973,,,
1336,3,3,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.059667881578207016,8.261832237243652,4.583188056945801,,,
1337,4,4,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.0891864150762558,5.553465366363525,4.410275936126709,,,
1338,5,5,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.1626935601234436,4.675449848175049,4.25632381439209,,,
1339,6,6,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.2500327229499817,4.278069496154785,4.131308078765869,,,
1340,7,7,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.2751120924949646,3.839041233062744,4.022337913513184,,,
1341,8,8,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.36577802896499634,2.996077537536621,3.902053117752075,,,
1342,9,9,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.37929412722587585,2.670072317123413,3.754103899002075,,,
1343,10,10,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.44962599873542786,2.382275342941284,3.607405662536621,,,
1344,11,11,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.4424785375595093,1.9763329029083252,3.5106945037841797,,,
1345,12,12,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.3977174758911133,1.7221128940582275,3.469259023666382,,,
1346,13,13,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.4590001702308655,0.9794120192527771,3.475034475326538,,,
1347,14,14,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.44124147295951843,0.6294719576835632,3.507413864135742,,,
1348,15,15,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.4143989086151123,0.5159118175506592,3.5181944370269775,,,
1349,16,16,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.47301867604255676,0.08368639647960663,3.542522430419922,,,
1350,17,17,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.4329867660999298,0.05937465280294418,3.6159842014312744,,,
1351,18,18,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.40271180868148804,0.04707779735326767,3.7291111946105957,,,
1352,19,19,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.36869388818740845,0.0376061387360096,3.8727519512176514,,,
1353,20,20,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.3249415159225464,0.031317003071308136,4.055161476135254,,,
1354,21,21,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.3152593672275543,0.024281304329633713,4.248812198638916,,,
1355,22,22,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.29784122109413147,0.02477777563035488,4.444065570831299,,,
1356,23,23,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.2957463264465332,0.01776871085166931,4.638254165649414,,,
1357,24,24,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.30163800716400146,0.018604129552841187,4.8197922706604,,,
1358,25,25,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.27584555745124817,0.015962541103363037,4.983548641204834,,,
1359,26,26,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.2295238971710205,0.015916822478175163,5.131689548492432,,,
1360,27,27,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.21141138672828674,0.015015020966529846,5.262822151184082,,,
1361,28,28,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.1962866187095642,0.012370595708489418,5.36965274810791,,,
1362,29,29,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.18246912956237793,0.006957567296922207,5.466979503631592,,,
1363,30,30,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,5a662bcf44a64827ab96205bede8f467,0.16898390650749207,0.00873125996440649,5.54659366607666,,,
1364,0,0,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,e1d577fbfed34dd78d3071ff292bda47,,,,,,
1365,1,1,vqvae,1024,minigrid-door-key-stochastic,6,36864,None,e1d577fbfed34dd78d3071ff292bda47,0.5737940669059753,-3.2975943753399406E-8,5.214484691619873,,,
