,step,n_step,explore_right_state_distrib_kl_div,explore_right_delayed_state_distrib_kl_div,explore_right_uniform_distrib_kl_div,ae_model_type,codebook_size,env_name,filter_size,final_latent_dim,latent_dim,experiment_key,goal_state_distrib_kl_div,goal_delayed_state_distrib_kl_div,goal_uniform_distrib_kl_div
159,5,5,0.3037959039211273,7.351248264312744,2.272615432739258,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
160,6,6,0.7305392622947693,6.850794315338135,2.03851318359375,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
161,7,7,0.718436598777771,6.347210884094238,1.8772066831588745,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
162,8,8,0.8160006999969482,5.670026779174805,1.6660131216049194,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
163,9,9,0.9337087273597717,4.238461017608643,1.6311497688293457,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
164,10,10,0.9967864155769348,2.861453056335449,1.50969660282135,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
165,11,11,1.264500379562378,2.4535157680511475,1.4928786754608154,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
166,12,12,1.1889277696609497,2.263629198074341,1.4022693634033203,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
167,13,13,2.463918924331665,2.0371580123901367,1.3917887210845947,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
168,14,14,2.162567377090454,1.7373374700546265,1.3130027055740356,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
169,15,15,2.2255139350891113,1.415396809577942,1.2793574333190918,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
170,16,16,2.906388282775879,1.2937991619110107,1.2191170454025269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
171,17,17,2.803769111633301,1.134320616722107,1.1728041172027588,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
172,18,18,2.9192025661468506,0.9439319372177124,1.0991735458374023,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
173,19,19,3.2157890796661377,0.8465741872787476,1.0757534503936768,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
174,20,20,3.425832986831665,0.6386035680770874,1.005475640296936,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
175,21,21,3.608492374420166,0.5286281704902649,0.9905245900154114,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
176,22,22,3.7498586177825928,0.45055773854255676,0.9254505634307861,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
177,23,23,4.553025245666504,0.36843782663345337,0.894525945186615,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
178,24,24,3.7789082527160645,0.31831130385398865,0.8494420647621155,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
179,25,25,4.510280609130859,0.25887253880500793,0.839812159538269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
180,26,26,4.761266231536865,0.21605166792869568,0.8013749718666077,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
181,27,27,5.182511806488037,0.18687067925930023,0.789379358291626,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
182,28,28,5.14341402053833,0.16216081380844116,0.7740607857704163,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
183,29,29,5.281303405761719,0.13749410212039948,0.7702150344848633,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
184,30,30,5.75163459777832,0.11380628496408463,0.7695456147193909,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,996f12c0a06b48e1a60fa8e9c7eb64e3,,,
185,0,0,,,,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
186,1,1,0.21228474378585815,-1.2575820385052339E-8,4.125888347625732,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
187,2,2,0.24349667131900787,14.875706672668457,3.252357006072998,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
188,3,3,1.3894636631011963,12.45455551147461,2.838869571685791,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
189,4,4,0.8268029093742371,8.472773551940918,2.556366205215454,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
190,5,5,1.0865800380706787,7.351248264312744,2.272615432739258,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
191,6,6,1.7204805612564087,6.850794315338135,2.03851318359375,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
192,7,7,1.1573472023010254,6.347210884094238,1.8772066831588745,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
193,8,8,2.324287176132202,5.670026779174805,1.6660131216049194,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
194,9,9,1.2917370796203613,4.238461017608643,1.6311497688293457,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
195,10,10,3.9677107334136963,2.861453056335449,1.50969660282135,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
196,11,11,1.876713752746582,2.4535157680511475,1.4928786754608154,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
197,12,12,2.8706417083740234,2.263629198074341,1.4022693634033203,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
198,13,13,3.1072959899902344,2.0371580123901367,1.3917887210845947,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
199,14,14,3.330721855163574,1.7373374700546265,1.3130027055740356,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
200,15,15,4.529977321624756,1.415396809577942,1.2793574333190918,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
201,16,16,4.79353141784668,1.2937991619110107,1.2191170454025269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
202,17,17,4.7761616706848145,1.134320616722107,1.1728041172027588,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
203,18,18,5.37020206451416,0.9439319372177124,1.0991735458374023,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
204,19,19,5.4845991134643555,0.8465741872787476,1.0757534503936768,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
205,20,20,5.524099349975586,0.6386035680770874,1.005475640296936,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
206,21,21,5.959054946899414,0.5286281704902649,0.9905245900154114,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
207,22,22,6.096208572387695,0.45055773854255676,0.9254505634307861,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
208,23,23,6.9057769775390625,0.36843782663345337,0.894525945186615,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
209,24,24,6.507638454437256,0.31831130385398865,0.8494420647621155,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
210,25,25,7.041878700256348,0.25887253880500793,0.839812159538269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
211,26,26,6.984262943267822,0.21605166792869568,0.8013749718666077,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
212,27,27,7.865184307098389,0.18687067925930023,0.789379358291626,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
213,28,28,7.506872653961182,0.16216081380844116,0.7740607857704163,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
214,29,29,7.738558769226074,0.13749410212039948,0.7702150344848633,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
215,30,30,8.14736557006836,0.11380628496408463,0.7695456147193909,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,c3031bb873344a9fb74e7b11feba4ca1,,,
216,0,0,,,,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
217,1,1,3.4415948390960693,-1.2575820385052339E-8,4.125888347625732,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
218,2,2,3.493366241455078,14.875706672668457,3.252357006072998,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
219,3,3,2.173405647277832,12.45455551147461,2.838869571685791,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
220,4,4,2.780445098876953,8.472773551940918,2.556366205215454,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
221,5,5,2.686150074005127,7.351248264312744,2.272615432739258,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
222,6,6,5.139720439910889,6.850794315338135,2.03851318359375,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
223,7,7,5.614729404449463,6.347210884094238,1.8772066831588745,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
224,8,8,6.908599376678467,5.670026779174805,1.6660131216049194,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
225,9,9,7.384306907653809,4.238461017608643,1.6311497688293457,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
226,10,10,6.854175567626953,2.861453056335449,1.50969660282135,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
227,11,11,8.666831970214844,2.4535157680511475,1.4928786754608154,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
228,12,12,9.137189865112305,2.263629198074341,1.4022693634033203,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
229,13,13,9.606139183044434,2.0371580123901367,1.3917887210845947,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
230,14,14,8.95545482635498,1.7373374700546265,1.3130027055740356,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
231,15,15,9.971502304077148,1.415396809577942,1.2793574333190918,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
232,16,16,9.602778434753418,1.2937991619110107,1.2191170454025269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
233,17,17,9.68747615814209,1.134320616722107,1.1728041172027588,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
234,18,18,9.522628784179688,0.9439319372177124,1.0991735458374023,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
235,19,19,8.69803237915039,0.8465741872787476,1.0757534503936768,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
236,20,20,8.834736824035645,0.6386035680770874,1.005475640296936,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
237,21,21,9.23828411102295,0.5286281704902649,0.9905245900154114,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
238,22,22,9.816244125366211,0.45055773854255676,0.9254505634307861,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
239,23,23,9.060746192932129,0.36843782663345337,0.894525945186615,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
240,24,24,10.834554672241211,0.31831130385398865,0.8494420647621155,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
241,25,25,9.840925216674805,0.25887253880500793,0.839812159538269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
242,26,26,10.110886573791504,0.21605166792869568,0.8013749718666077,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
243,27,27,9.227168083190918,0.18687067925930023,0.789379358291626,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
244,28,28,10.07848072052002,0.16216081380844116,0.7740607857704163,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
245,29,29,10.087932586669922,0.13749410212039948,0.7702150344848633,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
246,30,30,9.853545188903809,0.11380628496408463,0.7695456147193909,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d66d2ee7dbc1440aa77bc49bca1bc32f,,,
247,0,0,,,,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
248,1,1,0.14124196767807007,-1.2575820385052339E-8,4.125888347625732,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
249,2,2,0.28688040375709534,14.875706672668457,3.252357006072998,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
250,3,3,0.39842110872268677,12.45455551147461,2.838869571685791,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
251,4,4,3.071013927459717,8.472773551940918,2.556366205215454,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
252,5,5,0.5927164554595947,7.351248264312744,2.272615432739258,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
253,6,6,1.6114352941513062,6.850794315338135,2.03851318359375,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
254,7,7,0.8146777153015137,6.347210884094238,1.8772066831588745,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
255,8,8,1.8734122514724731,5.670026779174805,1.6660131216049194,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
256,9,9,1.2433817386627197,4.238461017608643,1.6311497688293457,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
257,10,10,1.5126032829284668,2.861453056335449,1.50969660282135,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
258,11,11,2.732494354248047,2.4535157680511475,1.4928786754608154,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
259,12,12,3.321657180786133,2.263629198074341,1.4022693634033203,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
260,13,13,4.018801212310791,2.0371580123901367,1.3917887210845947,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
261,14,14,4.000332832336426,1.7373374700546265,1.3130027055740356,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
262,15,15,4.999215126037598,1.415396809577942,1.2793574333190918,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
263,16,16,5.111632823944092,1.2937991619110107,1.2191170454025269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
264,17,17,5.628143787384033,1.134320616722107,1.1728041172027588,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
265,18,18,6.015472888946533,0.9439319372177124,1.0991735458374023,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
266,19,19,6.248523235321045,0.8465741872787476,1.0757534503936768,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
267,20,20,6.163247108459473,0.6386035680770874,1.005475640296936,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
268,21,21,6.74742317199707,0.5286281704902649,0.9905245900154114,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
269,22,22,7.411471366882324,0.45055773854255676,0.9254505634307861,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
270,23,23,7.722118377685547,0.36843782663345337,0.894525945186615,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
271,24,24,7.470161437988281,0.31831130385398865,0.8494420647621155,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
272,25,25,7.298642158508301,0.25887253880500793,0.839812159538269,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
273,26,26,8.730921745300293,0.21605166792869568,0.8013749718666077,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
274,27,27,8.601569175720215,0.18687067925930023,0.789379358291626,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
275,28,28,9.46216869354248,0.16216081380844116,0.7740607857704163,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
276,29,29,9.259223937988281,0.13749410212039948,0.7702150344848633,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
277,30,30,9.404019355773926,0.11380628496408463,0.7695456147193909,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,ae89a72dbc8d47e09c77e534e048f152,,,
278,0,0,,,,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
279,1,1,0.20073264837265015,-1.2575820385052339E-8,4.125888347625732,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
280,2,2,0.26785215735435486,14.875706672668457,3.252357006072998,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
281,3,3,0.5414193868637085,12.45455551147461,2.838869571685791,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
282,4,4,0.38275399804115295,8.472773551940918,2.556366205215454,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
283,5,5,0.7772592902183533,7.351248264312744,2.272615432739258,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
284,6,6,1.2650163173675537,6.850794315338135,2.03851318359375,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
285,7,7,3.1611826419830322,6.347210884094238,1.8772066831588745,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
286,8,8,1.3896667957305908,5.670026779174805,1.6660131216049194,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
287,9,9,1.112517237663269,4.238461017608643,1.6311497688293457,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
288,10,10,1.514495849609375,2.861453056335449,1.50969660282135,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
289,11,11,1.3691378831863403,2.4535157680511475,1.4928786754608154,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
290,12,12,1.5684499740600586,2.263629198074341,1.4022693634033203,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
291,13,13,2.5246963500976562,2.0371580123901367,1.3917887210845947,soft_vqvae,64,minigrid-crossing-stochastic,6,2304,None,d2109cf23f0b446d8009af67c81ef299,,,
